,Clear_B02,Clear_B03,Clear_B04,Clear_B05,Clear_B06,Clear_B07,Clear_B08,Clear_B09,Clear_B10,Clear_B11,Clear_B12,Clear_B13
234740,0.06088,0.03416,0.01758,0.01386,0.01147,0.00928,0.00716,0.00625,0.00302,0.00038,0.0005,0.0
331760,0.15855,0.08793,0.05493,0.04499,0.03907,0.03279,0.02485,0.0229,0.00825,0.00094,0.00181,0.0
197716,0.16284,0.21373,0.26108,0.54091,0.9932,0.99723,0.98356,1.00124,0.69204,0.03511,0.63144,0.31718
87114,0.29668,0.42169,0.24721,0.56585,0.90085,0.95755,0.84373,0.99076,0.06918,0.00031,0.74624,0.29909
171229,0.37745,0.39824,0.33934,0.59983,0.87194,0.92251,0.84008,0.9661,0.10071,0.00124,0.8783,0.56378
114336,0.25918,0.37488,0.21909,0.49844,0.92637,0.97015,0.87271,0.99605,0.11103,0.00034,0.93836,0.4603
142234,0.23083,0.27916,0.19947,0.37948,0.96854,0.98682,0.93654,0.99916,0.32607,0.00052,0.92877,0.46737
134943,0.22213,0.24082,0.22318,0.3942,0.9764,0.99259,0.95612,1.00086,0.43902,0.00106,0.83386,0.51621
70518,0.3587,0.46323,0.32245,0.64613,0.93084,0.97198,0.88105,0.99602,0.12953,0.00029,0.94074,0.72521
297105,0.07578,0.04583,0.02647,0.02151,0.01816,0.01492,0.01159,0.01027,0.00464,0.00057,0.00083,0.0
147493,0.30198,0.47264,0.2639,0.70618,0.97564,0.98701,0.95548,0.99694,0.4662,0.00158,0.94645,0.55487
320436,0.08612,0.04683,0.02496,0.01953,0.01645,0.01351,0.0102,0.0092,0.00362,0.00041,0.00072,0.0
186112,0.33866,0.31231,0.31057,0.28626,0.2977,0.30981,0.27407,0.30575,0.03322,0.00033,0.25295,0.19028
219143,0.05997,0.03365,0.0174,0.01399,0.01147,0.00919,0.00727,0.00616,0.00412,0.00071,0.00049,0.0
13474,0.25281,0.4356,0.20503,0.54879,0.88505,0.95003,0.82837,0.98713,0.05515,0.00028,0.92293,0.37234
69799,0.22863,0.27487,0.19643,0.35122,0.92744,0.97006,0.87753,0.99516,0.12309,0.0004,0.70097,0.28051
340630,0.05666,0.03159,0.01621,0.01282,0.01059,0.00854,0.0066,0.00574,0.00275,0.00029,0.00046,0.0
109618,0.59573,0.59633,0.80641,0.91852,0.95609,0.97226,0.94034,0.98854,0.41756,0.00119,0.92819,0.88728
283819,0.04931,0.02924,0.01585,0.01285,0.01065,0.0086,0.00679,0.00583,0.00341,0.00044,0.00047,0.0
276226,0.04977,0.02959,0.0159,0.01282,0.01061,0.00858,0.00675,0.00581,0.00339,0.00046,0.00047,0.0
69132,0.50969,0.53935,0.49154,0.63032,0.91852,0.96758,0.8639,0.99522,0.09545,0.00032,0.93803,0.75772
219436,0.05896,0.03308,0.01706,0.01362,0.01121,0.00901,0.00704,0.00605,0.00337,0.00044,0.00048,0.0
141301,0.76447,0.72792,0.79399,0.71669,0.78363,0.85533,0.72682,0.87287,0.03243,0.00043,0.86908,0.64353
240933,0.05789,0.03233,0.01662,0.01316,0.01087,0.00876,0.00679,0.00589,0.00296,0.00031,0.00047,0.0
199919,0.34458,0.47989,0.33181,0.74479,0.97977,0.987,0.97611,0.99515,0.69622,0.04825,0.95246,0.61432
310557,0.04505,0.02498,0.0128,0.01026,0.00842,0.00674,0.0053,0.00452,0.00282,0.00042,0.00036,0.0
285572,0.04399,0.02601,0.01399,0.01136,0.00938,0.00755,0.00601,0.00511,0.00353,0.00067,0.00042,0.0
90646,0.24306,0.32572,0.20239,0.38871,0.89844,0.95967,0.83655,0.9933,0.05618,0.00034,0.93019,0.54402
53018,0.23112,0.40345,0.17897,0.56909,0.97976,0.9865,0.97791,0.99471,0.72241,0.0616,0.85256,0.49546
361334,0.1587,0.08666,0.05781,0.05116,0.0438,0.03598,0.02893,0.02498,0.01515,0.002,0.00201,0.0
250241,0.06744,0.0406,0.02291,0.01837,0.0155,0.01275,0.00982,0.00876,0.00375,0.00044,0.00071,0.0
262395,0.06934,0.04051,0.02332,0.01947,0.01625,0.01317,0.01053,0.00898,0.00614,0.00111,0.00073,0.0
281117,0.10918,0.06588,0.04149,0.03533,0.03007,0.02473,0.01967,0.01714,0.00941,0.00128,0.0014,0.0
239962,0.05993,0.03357,0.01735,0.01394,0.01144,0.00916,0.00723,0.00614,0.00395,0.00057,0.00049,0.0
264799,0.04649,0.02765,0.01485,0.01173,0.00982,0.00802,0.00616,0.00547,0.00235,0.00029,0.00044,0.0
307905,0.08825,0.04833,0.02584,0.02092,0.01732,0.01395,0.01091,0.0094,0.00522,0.00071,0.00074,0.0
358375,0.07452,0.04107,0.0214,0.01695,0.01407,0.01139,0.00877,0.00768,0.0037,0.00047,0.00061,0.0
122264,0.20861,0.23586,0.16099,0.34617,0.96864,0.97759,0.97115,0.98914,0.70949,0.04276,0.64797,0.2874
396805,0.10593,0.05786,0.03199,0.02624,0.02183,0.01762,0.01382,0.01192,0.00647,0.0008,0.00094,0.0
112535,0.41249,0.49588,0.3731,0.66118,0.9555,0.98313,0.91578,0.99954,0.22668,0.00043,0.94768,0.8025
15250,0.20336,0.30317,0.16403,0.42389,0.98909,0.99445,0.97704,0.99978,0.63799,0.01776,0.73379,0.31668
122252,0.2386,0.45435,0.20259,0.60799,0.98761,0.99553,0.96839,1.0017,0.53712,0.00396,0.69655,0.31296
214104,0.05619,0.03138,0.01616,0.01295,0.01064,0.00852,0.0067,0.00572,0.00346,0.00044,0.00046,0.0
132154,0.88924,0.80743,0.89968,0.90951,0.94325,0.96558,0.92158,0.98639,0.31454,0.00091,0.92283,0.87032
37705,0.27283,0.48214,0.21235,0.65654,0.94146,0.97691,0.89351,0.99799,0.15623,0.00036,0.94308,0.44701
244620,0.12953,0.07192,0.04062,0.03358,0.028,0.02264,0.01786,0.01536,0.00867,0.00103,0.00122,0.0
183800,0.97104,0.90344,0.93139,0.84892,0.90225,0.95865,0.84644,0.9912,0.07402,0.00031,0.04306,0.06178
254468,0.06433,0.03865,0.02169,0.0172,0.01457,0.01203,0.00918,0.00828,0.00326,0.0004,0.00067,0.0
114699,0.21742,0.30838,0.19011,0.44433,0.9853,0.99135,0.97715,0.99791,0.66107,0.02006,0.52905,0.2466
319806,0.09966,0.0544,0.03023,0.02505,0.02078,0.01674,0.0133,0.01131,0.00749,0.00119,0.0009,0.0
150710,0.25871,0.34863,0.22602,0.55634,0.98419,0.98895,0.98843,0.99541,0.85004,0.22719,0.9418,0.64908
228105,0.06188,0.03469,0.01786,0.01408,0.01166,0.00943,0.00727,0.00636,0.00304,0.00036,0.00051,0.0
311438,0.05245,0.02907,0.01482,0.01157,0.0096,0.00778,0.00595,0.00525,0.00231,0.00026,0.00042,0.0
75882,0.29052,0.30883,0.47125,0.59043,0.69765,0.81138,0.92414,0.99296,0.77597,0.11671,0.94969,0.93327
176857,0.25233,0.2549,0.17793,0.36183,0.89999,0.93654,0.87928,0.9711,0.19309,0.00151,0.40565,0.14666
141667,0.40026,0.34212,0.32651,0.27761,0.29807,0.32412,0.26342,0.30919,0.00969,0.00044,0.25673,0.19243
245167,0.05379,0.02968,0.01521,0.01218,0.00999,0.00799,0.00628,0.00535,0.00326,0.0004,0.00042,0.0
299802,0.05354,0.03201,0.01749,0.01424,0.0118,0.00952,0.00756,0.00646,0.00404,0.00056,0.00052,0.0
231122,0.06464,0.0358,0.01856,0.01493,0.01227,0.00983,0.00774,0.0066,0.00402,0.00052,0.00053,0.0
229326,0.06051,0.03342,0.01722,0.01378,0.01133,0.00909,0.00711,0.0061,0.00345,0.00042,0.00048,0.0
331565,0.05496,0.03049,0.01565,0.01248,0.01026,0.00824,0.00643,0.00553,0.00308,0.00039,0.00044,0.0
377741,0.15643,0.08673,0.05408,0.04622,0.03923,0.03212,0.02543,0.02212,0.01179,0.00127,0.00176,0.0
366402,0.0552,0.02999,0.01587,0.01278,0.0106,0.00856,0.00667,0.00577,0.00306,0.00039,0.00046,0.0
176846,0.33405,0.5637,0.28131,0.75132,0.97742,0.99047,0.94991,1.00017,0.40069,0.00081,0.95148,0.48178
101333,0.25745,0.33674,0.22364,0.58104,0.90743,0.9535,0.86297,0.98588,0.11345,0.00049,0.65573,0.25109
332934,0.05641,0.03158,0.01628,0.01302,0.0107,0.00859,0.00673,0.00577,0.00334,0.00043,0.00046,0.0
127464,0.23478,0.20984,0.14767,0.27571,0.74111,0.85036,0.83134,0.88629,0.33329,0.00161,0.45537,0.20426
357105,0.06397,0.0351,0.01814,0.0146,0.01198,0.00959,0.00755,0.00642,0.00402,0.00055,0.00051,0.0
98432,0.13619,0.19545,0.09453,0.26981,0.93101,0.9723,0.8788,0.99663,0.12187,0.00034,0.59967,0.20803
146143,0.64746,0.76667,0.79142,0.83956,0.89506,0.95759,0.83593,0.99172,0.05861,0.00026,0.92922,0.79362
392756,0.10893,0.05966,0.03265,0.02564,0.02175,0.01795,0.01351,0.01227,0.0047,0.00057,0.00096,0.0
103155,0.2651,0.39549,0.23473,0.52144,0.95705,0.98323,0.91985,0.99906,0.2539,0.00035,0.76719,0.34375
165749,0.27126,0.32992,0.22393,0.3768,0.88942,0.95345,0.83001,0.98954,0.0536,0.00032,0.79594,0.34857
396567,0.07305,0.04035,0.02105,0.01699,0.01396,0.01118,0.00881,0.0075,0.00469,0.00064,0.00059,0.0
236196,0.06167,0.03425,0.01759,0.01378,0.01145,0.00928,0.00711,0.00627,0.00274,0.00033,0.0005,0.0
314297,0.06417,0.03596,0.01854,0.01465,0.01212,0.0098,0.00757,0.0066,0.00318,0.00038,0.00053,0.0
151300,0.1791,0.11255,0.09,0.0815,0.07911,0.07642,0.06545,0.0706,0.01279,0.0011,0.04505,0.03116
49924,0.2655,0.275,0.35376,0.36298,0.41061,0.46848,0.46035,0.54582,0.06993,0.00038,0.78436,0.54047
36178,0.27007,0.39964,0.23802,0.5406,0.9817,0.99338,0.95374,1.00166,0.41704,0.0009,0.77249,0.35606
66519,0.31946,0.34346,0.24381,0.41137,0.76819,0.88496,0.70525,0.95509,0.01074,0.00078,0.68242,0.22439
368578,0.17557,0.09723,0.06543,0.05531,0.04862,0.04106,0.03141,0.02899,0.01026,0.00121,0.00231,0.0
223445,0.05311,0.02942,0.01509,0.0121,0.00992,0.00794,0.00625,0.00531,0.00337,0.00049,0.00042,0.0
320201,0.07068,0.03879,0.0202,0.01626,0.01338,0.01073,0.00842,0.0072,0.00421,0.00056,0.00057,0.0
110412,0.341,0.46436,0.29342,0.57387,0.90264,0.95992,0.84344,0.99252,0.06637,0.0003,0.75587,0.31516
61746,0.27546,0.41483,0.23099,0.61938,0.89204,0.94573,0.84504,0.98218,0.08296,0.0006,0.85577,0.38236
290775,0.08412,0.05073,0.03024,0.0253,0.0213,0.01739,0.01382,0.01195,0.00683,0.00089,0.00097,0.0
136622,0.33671,0.51613,0.84353,0.92795,0.96118,0.97672,0.94316,0.99159,0.4174,0.00104,0.93233,0.89253
80103,0.20267,0.33461,0.16109,0.4631,0.96137,0.98219,0.92705,0.9972,0.28546,0.00046,0.66509,0.2856
383852,0.08707,0.0478,0.02539,0.0206,0.01699,0.01363,0.01073,0.00917,0.00546,0.00066,0.00072,0.0
141691,0.96444,0.89328,0.92873,0.85692,0.90792,0.96002,0.85473,0.99123,0.08729,0.00036,0.92789,0.81309
19708,0.20061,0.28141,0.15751,0.42801,0.89421,0.9559,0.83378,0.99093,0.0557,0.00031,0.7201,0.26414
167987,0.26996,0.32283,0.20836,0.42358,0.86621,0.93501,0.8191,0.97778,0.05754,0.0007,0.76519,0.31277
322105,0.07645,0.0423,0.02198,0.01717,0.01435,0.01169,0.00889,0.00792,0.00321,0.00037,0.00063,0.0
108376,0.35812,0.35836,0.53681,0.55278,0.63066,0.6751,0.59875,0.67306,0.0912,0.00028,0.66328,0.54976
339344,0.06853,0.03764,0.01945,0.01531,0.01271,0.0103,0.0079,0.00695,0.00317,0.00037,0.00055,0.0
72464,0.31897,0.32896,0.46815,0.4913,0.53451,0.52425,0.45583,0.46915,0.1331,0.00039,0.35488,0.30402
229880,0.08629,0.04708,0.02487,0.0195,0.01635,0.01336,0.01013,0.00907,0.00367,0.00043,0.00071,0.0
260427,0.07306,0.04413,0.0254,0.0204,0.01732,0.01431,0.01099,0.00987,0.00411,0.00052,0.0008,0.0
174345,0.33305,0.41196,0.29036,0.52759,0.90048,0.95945,0.84602,0.99164,0.06962,0.00038,0.92879,0.61732
220410,0.13677,0.07583,0.04367,0.03618,0.03036,0.02465,0.01933,0.0168,0.00866,0.00106,0.00133,0.0
247375,0.0604,0.03341,0.01726,0.01387,0.01139,0.00912,0.00718,0.00611,0.00381,0.00056,0.00049,0.0
87320,1.0031,0.94453,0.97653,0.99282,0.99839,0.99987,0.99782,1.00179,0.89685,0.36915,0.13242,0.19698
358348,0.10571,0.05837,0.03174,0.02592,0.02148,0.01729,0.0136,0.01167,0.00671,0.00086,0.00092,0.0
16006,0.27527,0.39051,0.20858,0.51089,0.86073,0.93502,0.80412,0.97959,0.03652,0.00052,0.60799,0.23199
184882,0.15436,0.20425,0.33585,0.35609,0.42989,0.51383,0.51746,0.63635,0.06029,0.00026,0.93259,0.81052
330865,0.06107,0.03404,0.01758,0.01407,0.01157,0.00928,0.00728,0.00623,0.00356,0.00041,0.0005,0.0
266775,0.04822,0.02867,0.01542,0.0125,0.01032,0.00832,0.0066,0.00562,0.00369,0.00058,0.00046,0.0
115119,0.24931,0.34349,0.20915,0.45116,0.91438,0.9637,0.86275,0.9925,0.09347,0.00046,0.78998,0.32985
104369,0.24567,0.31604,0.19103,0.4184,0.84522,0.92802,0.78391,0.97719,0.02485,0.00048,0.78118,0.30645
206705,0.0551,0.03071,0.01578,0.01257,0.01035,0.00831,0.00649,0.00558,0.00301,0.00035,0.00045,0.0
390805,0.06573,0.0363,0.01875,0.01486,0.01228,0.00992,0.00767,0.00668,0.00338,0.00043,0.00053,0.0
116674,0.9099,0.88686,0.94558,0.91722,0.94709,0.97673,0.91156,0.99558,0.23503,0.00036,0.94105,0.87998
317100,0.04293,0.02394,0.01231,0.0099,0.00812,0.0065,0.00514,0.00436,0.00297,0.00054,0.00035,0.0
107745,0.19342,0.282,0.16,0.36857,0.9307,0.97037,0.88316,0.99461,0.13922,0.00028,0.52087,0.203
300103,0.09353,0.05186,0.02745,0.02178,0.01815,0.01474,0.01132,0.00997,0.00437,0.00048,0.00079,0.0
21170,0.18811,0.24397,0.14402,0.34753,0.98133,0.99117,0.95988,0.99945,0.47975,0.00187,0.79034,0.33946
34730,0.36058,0.47117,0.33927,0.59215,0.88283,0.94883,0.82452,0.98685,0.05157,0.00033,0.92165,0.54791
316204,0.05024,0.02784,0.0143,0.01144,0.00941,0.00754,0.00591,0.00506,0.00295,0.00038,0.0004,0.0
166321,0.22692,0.27679,0.18648,0.38177,0.96814,0.98536,0.93593,0.9983,0.32534,0.00049,0.59493,0.27278
84065,0.18107,0.24404,0.14248,0.32965,0.94101,0.97537,0.89665,0.99661,0.17792,0.00026,0.51619,0.21926
279409,0.13421,0.08305,0.05451,0.04709,0.04027,0.03323,0.02664,0.02317,0.01312,0.00164,0.0019,0.0
172393,0.2122,0.23204,0.27239,0.51149,0.93136,0.9573,0.91038,0.98198,0.27803,0.00098,0.66864,0.3393
390486,0.05533,0.0308,0.01584,0.01268,0.01041,0.00834,0.00656,0.0056,0.0034,0.0005,0.00045,0.0
139040,0.12266,0.09799,0.09071,0.08918,0.09033,0.08807,0.08285,0.0857,0.04377,0.00074,0.06357,0.0554
267406,0.05971,0.03591,0.02015,0.01621,0.01363,0.01116,0.00865,0.00765,0.00356,0.00049,0.00062,0.0
314224,0.0859,0.04707,0.02497,0.02018,0.01668,0.01341,0.0105,0.00902,0.00498,0.00059,0.00071,0.0
36505,0.21394,0.18532,0.27067,0.26044,0.34193,0.45212,0.40107,0.5932,0.01124,0.00103,0.79831,0.4461
193659,0.31822,0.34775,0.47544,0.48137,0.56294,0.6554,0.63304,0.78974,0.05805,0.00034,0.92681,0.79994
146197,0.37624,0.46825,0.31906,0.59681,0.97982,0.9895,0.9606,0.99818,0.49692,0.00148,0.35909,0.21871
64182,0.23625,0.33561,0.19405,0.45329,0.89679,0.9567,0.83798,0.99104,0.06158,0.00031,0.80997,0.3406
7964,0.35543,0.31506,0.4876,0.49807,0.58432,0.64575,0.55401,0.6588,0.03653,0.00091,0.62231,0.47064
85881,0.15325,0.20028,0.11747,0.31037,0.99033,0.99508,0.98034,1.0001,0.67472,0.03197,0.74443,0.3844
37750,0.29773,0.2597,0.3372,0.35316,0.40198,0.46013,0.44939,0.53963,0.05818,0.00119,0.74365,0.49553
6693,0.27226,0.32469,0.23727,0.41199,0.93584,0.97321,0.88664,0.99637,0.14312,0.00032,0.72785,0.33276
300612,0.11004,0.06045,0.03342,0.0269,0.02261,0.01844,0.01418,0.01255,0.00555,0.00071,0.00099,0.0
158361,0.32464,0.34682,0.24828,0.60148,0.86162,0.90628,0.85252,0.9533,0.17069,0.00196,0.86069,0.46227
6582,0.28292,0.52241,0.23086,0.72887,0.98076,0.99128,0.95722,0.99981,0.45599,0.00142,0.88561,0.45543
23031,0.35751,0.52547,0.30493,0.7818,0.98037,0.9923,0.95303,1.00101,0.4151,0.00072,0.44524,0.2836
138412,0.20127,0.28193,0.16328,0.40934,0.98008,0.99132,0.95496,1.0004,0.43937,0.00101,0.72092,0.3312
5676,0.29354,0.31242,0.33164,0.37201,0.48407,0.56887,0.53308,0.66501,0.03677,0.00028,0.91806,0.64531
113526,0.76833,0.82846,0.96585,0.98238,0.99223,0.99593,0.9847,1.00015,0.72403,0.05817,0.95285,0.93768
148810,0.15066,0.25022,0.09271,0.36316,0.94676,0.98125,0.95095,0.99379,0.46571,0.00148,0.73129,0.40113
193055,0.3268,0.55675,0.26786,0.74246,0.93362,0.97176,0.89049,0.99454,0.16321,0.00031,0.62691,0.28489
346160,0.0735,0.04067,0.02123,0.01709,0.01407,0.01129,0.00887,0.00758,0.00449,0.00059,0.0006,0.0
78237,0.65204,0.775,0.8173,0.96696,0.98331,0.99273,0.96141,1.00043,0.48578,0.00209,0.95257,0.92539
35298,0.28605,0.35687,0.22522,0.44097,0.86178,0.93958,0.79836,0.98362,0.02993,0.00033,0.76814,0.30148
212655,0.09754,0.05389,0.02888,0.02351,0.0194,0.01559,0.0123,0.01049,0.00638,0.00077,0.00083,0.0
236636,0.14736,0.08137,0.04986,0.04222,0.03582,0.0293,0.02307,0.02016,0.01033,0.00128,0.0016,0.0
130235,0.46575,0.41963,0.52794,0.58914,0.75412,0.86211,0.70751,0.93779,0.01874,0.00124,0.81346,0.50712
67796,0.25818,0.40685,0.25528,0.64902,0.90408,0.96093,0.84737,0.99267,0.07216,0.00039,0.72669,0.2815
144067,0.34723,0.46706,0.32981,0.74221,0.97589,0.98325,0.97965,0.99235,0.77916,0.11832,0.94495,0.61002
324370,0.07127,0.03919,0.02031,0.01592,0.01327,0.01078,0.00822,0.00729,0.00301,0.00032,0.00058,0.0
384035,0.15779,0.08743,0.05496,0.04524,0.03926,0.03295,0.02505,0.02301,0.00889,0.00109,0.00182,0.0
234897,0.0594,0.03295,0.01694,0.01332,0.01105,0.00894,0.00687,0.00603,0.00272,0.00032,0.00048,0.0
52397,0.1863,0.20638,0.14422,0.27191,0.97903,0.98776,0.96396,0.9966,0.54249,0.00369,0.48076,0.21945
73039,0.24928,0.40708,0.18697,0.59368,0.98053,0.98848,0.96904,0.99666,0.59258,0.01034,0.7915,0.35617
235920,0.06639,0.0366,0.01887,0.01485,0.01232,0.00998,0.00766,0.00673,0.00301,0.00033,0.00053,0.0
150066,0.28113,0.25808,0.19524,0.33019,0.73526,0.85167,0.6843,0.93254,0.01674,0.00117,0.70261,0.23975
381175,0.08759,0.04816,0.02567,0.02053,0.01709,0.01385,0.0107,0.00937,0.00448,0.00055,0.00074,0.0
199877,0.33416,0.41629,0.29759,0.58983,0.97503,0.98886,0.94794,0.99922,0.39437,0.0007,0.94933,0.71416
273270,0.04426,0.02637,0.0144,0.01173,0.00971,0.00784,0.00623,0.00531,0.00343,0.00054,0.00043,0.0
150847,0.32157,0.39706,0.31495,0.66916,0.99223,0.9956,0.98993,0.99963,0.80331,0.14289,0.95302,0.56692
386843,0.05254,0.02941,0.01515,0.01214,0.00997,0.00799,0.00629,0.00536,0.00327,0.00043,0.00043,0.0
78557,0.22622,0.27422,0.18723,0.37465,0.87857,0.947,0.81899,0.98629,0.043,0.00044,0.91482,0.47194
277088,0.114,0.07023,0.04482,0.03831,0.03261,0.02685,0.02145,0.01865,0.01066,0.00138,0.00153,0.0
281339,0.12259,0.07496,0.04771,0.03925,0.03408,0.02865,0.02196,0.02013,0.00776,0.00097,0.00164,0.0
326270,0.03628,0.02004,0.01032,0.00831,0.00681,0.00546,0.00431,0.00366,0.00241,0.0004,0.00029,0.0
7656,0.24492,0.25297,0.1618,0.36122,0.78126,0.88771,0.72401,0.955,0.01347,0.0008,0.65759,0.20861
21600,0.99918,0.93208,0.95486,0.90075,0.9374,0.97571,0.88941,0.99752,0.14541,0.00043,0.04366,0.06548
47211,0.5093,0.5454,0.67873,0.81802,0.94985,0.97019,0.92842,0.98854,0.33853,0.00088,0.92696,0.87813
360547,0.06676,0.03736,0.01928,0.01519,0.0126,0.01019,0.00785,0.00688,0.00318,0.00037,0.00055,0.0
140627,0.24849,0.31805,0.18812,0.41825,0.91665,0.96078,0.87525,0.98889,0.13834,0.00049,0.71845,0.3383
373441,0.07233,0.03945,0.02047,0.01607,0.01339,0.01087,0.0083,0.00734,0.00318,0.00039,0.00058,0.0
319605,0.0866,0.04714,0.02598,0.02143,0.01779,0.01435,0.01135,0.0097,0.00594,0.0008,0.00078,0.0
256329,0.04213,0.02492,0.01337,0.01084,0.00895,0.00721,0.00572,0.00487,0.0032,0.0005,0.0004,0.0
280251,0.11981,0.07369,0.0474,0.04053,0.03461,0.02855,0.02273,0.01987,0.01065,0.00143,0.00163,0.0
289249,0.11213,0.06871,0.04271,0.03621,0.03068,0.02516,0.02007,0.0174,0.00991,0.00123,0.00142,0.0
240068,0.07764,0.04276,0.02243,0.01811,0.01491,0.01196,0.0094,0.00803,0.00475,0.0006,0.00064,0.0
259647,0.0454,0.02691,0.01438,0.01144,0.00952,0.00774,0.006,0.00526,0.00253,0.00031,0.00043,0.0
19157,0.34947,0.3179,0.56202,0.60783,0.77525,0.87307,0.73118,0.9435,0.0231,0.00115,0.82765,0.61516
56003,0.18076,0.12234,0.10599,0.1013,0.10155,0.09812,0.08825,0.09324,0.02698,0.00095,0.0605,0.04943
61062,0.84185,0.89481,0.96249,0.96443,0.98041,0.99061,0.96205,0.99887,0.51792,0.00395,0.96103,0.93595
172650,0.29696,0.28431,0.25211,0.40224,0.88627,0.93598,0.84956,0.97532,0.11247,0.0008,0.79938,0.40144
5891,0.28425,0.32721,0.26241,0.41364,0.96353,0.98434,0.93266,0.99816,0.34178,0.00035,0.96458,0.57061
304396,0.08385,0.04589,0.02406,0.01852,0.01565,0.01289,0.00963,0.00878,0.00308,0.00036,0.00069,0.0
130796,0.73356,0.77589,0.91104,0.95538,0.97543,0.98562,0.96126,0.99558,0.52809,0.0041,0.94064,0.91212
189948,0.16281,0.20144,0.20673,0.44005,0.97892,0.98829,0.97374,0.99614,0.6468,0.01803,0.55302,0.27057
164717,0.53953,0.61208,0.67438,0.88333,0.99274,0.99529,0.99644,0.99895,0.9425,0.56056,0.96985,0.85052
9722,0.25993,0.27488,0.17762,0.34046,0.78529,0.88848,0.73028,0.95466,0.01763,0.00109,0.6039,0.18979
257384,0.04918,0.0291,0.01582,0.01288,0.01066,0.0086,0.00682,0.00583,0.00364,0.00051,0.00047,0.0
202321,0.05303,0.0297,0.01531,0.0123,0.01009,0.00808,0.00638,0.00542,0.00349,0.00051,0.00043,0.0
155154,0.38507,0.34812,0.34638,0.30013,0.33281,0.37695,0.31347,0.37633,0.01055,0.00045,0.61189,0.49189
218120,0.09022,0.04918,0.02646,0.02155,0.01782,0.01433,0.01126,0.00965,0.00554,0.00069,0.00076,0.0
164329,0.27187,0.34722,0.23242,0.42448,0.89614,0.95667,0.8371,0.99095,0.06014,0.00029,0.92786,0.60838
14863,0.14673,0.16989,0.26808,0.2989,0.35958,0.42582,0.44845,0.54507,0.08453,0.00035,0.94075,0.84402
78286,0.40445,0.57419,0.40368,0.80852,0.97725,0.99073,0.94941,1.00053,0.40391,0.00071,0.95671,0.64791
358543,0.05782,0.03234,0.01668,0.01338,0.01099,0.0088,0.00693,0.0059,0.00361,0.00048,0.00047,0.0
285291,0.08016,0.04847,0.02798,0.02274,0.0192,0.01577,0.01225,0.01085,0.0049,0.00055,0.00088,0.0
103341,0.23783,0.30993,0.19798,0.58386,0.94042,0.95981,0.92976,0.98136,0.39878,0.00118,0.26445,0.10952
56407,0.37723,0.52588,0.39184,0.88586,0.9277,0.96984,0.87996,0.99465,0.13514,0.00029,0.77392,0.3689
17238,0.22887,0.30188,0.18311,0.44334,0.97044,0.9817,0.95675,0.99328,0.5102,0.003,0.76768,0.33393
285532,0.07067,0.04264,0.02446,0.02,0.0168,0.01373,0.01076,0.00942,0.00471,0.00062,0.00076,0.0
217666,0.04311,0.02393,0.01219,0.00954,0.00792,0.00641,0.00492,0.00432,0.00194,0.00023,0.00034,0.0
226963,0.07022,0.03893,0.02025,0.01632,0.0134,0.01074,0.00847,0.0072,0.00454,0.00063,0.00057,0.0
281879,0.054,0.03233,0.01799,0.0147,0.01223,0.00991,0.00783,0.00674,0.00393,0.00054,0.00055,0.0
331882,0.08252,0.04513,0.02396,0.01943,0.01603,0.01287,0.01012,0.00865,0.0051,0.00065,0.00068,0.0
283907,0.04877,0.02899,0.01558,0.01258,0.01041,0.00841,0.00663,0.00569,0.00336,0.00047,0.00046,0.0
41459,0.26166,0.28134,0.20821,0.33866,0.9507,0.97791,0.92174,0.99497,0.27337,0.00046,0.45718,0.1869
170921,0.20406,0.25396,0.16201,0.3046,0.9273,0.97027,0.87581,0.99576,0.12286,0.00029,0.48822,0.19074
101874,0.27134,0.4276,0.21786,0.60946,0.97488,0.98959,0.94532,1.00026,0.37668,0.00051,0.64216,0.28662
109073,0.95589,0.88837,0.94527,0.94537,0.96826,0.98317,0.94334,0.99581,0.38584,0.00071,0.94065,0.34702
261985,0.06194,0.03699,0.02031,0.01657,0.01373,0.0111,0.00881,0.00753,0.00474,0.00068,0.00061,0.0
22470,0.33726,0.53903,0.32399,0.73896,0.92422,0.96969,0.8726,0.99566,0.11141,0.00039,0.66057,0.29059
304998,0.05541,0.03084,0.01579,0.01239,0.01027,0.00832,0.00638,0.00561,0.00253,0.00027,0.00045,0.0
212217,0.05532,0.03091,0.0159,0.0127,0.01044,0.00838,0.00656,0.00563,0.00317,0.00039,0.00045,0.0
266627,0.0621,0.03737,0.02106,0.01683,0.01422,0.01171,0.009,0.00805,0.00342,0.00043,0.00065,0.0
7877,0.97959,0.91485,0.9368,0.85051,0.90262,0.96004,0.84539,0.99218,0.06908,0.00028,0.93118,0.79788
24062,0.28487,0.36918,0.2604,0.49049,0.9278,0.9658,0.88422,0.99174,0.15238,0.00037,0.92988,0.57877
70643,0.26783,0.37404,0.22571,0.43081,0.85309,0.93599,0.78954,0.98207,0.02478,0.00037,0.32844,0.17763
51225,0.32951,0.32433,0.2711,0.46651,0.8646,0.91899,0.83153,0.96459,0.08802,0.00144,0.87355,0.51775
31301,0.29581,0.42814,0.21471,0.64764,0.92483,0.95696,0.89935,0.98329,0.22792,0.00089,0.91,0.43552
216807,0.14341,0.07894,0.04796,0.0407,0.03441,0.0281,0.02222,0.01929,0.01043,0.00132,0.00154,0.0
