,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,COT_est
7824,0.32484,0.34768,0.26954,0.40668,0.73919,0.79202,0.68802,0.82242,0.04592,0.00041,0.59116,0.28851,68.26,2.0
177187,0.46622,0.81226,1.047,1.04538,1.06553,1.07808,1.03607,1.088,0.48321,0.00727,0.98409,0.88295,42.82,1.0
111522,0.54306,0.42974,0.50318,0.53407,0.55692,0.5706,0.55606,0.58527,0.25236,0.00199,0.08279,0.09186,83.31,2.0
151159,0.73858,0.70115,0.71753,0.76044,0.93897,0.94189,0.90757,0.93861,0.57348,0.03396,0.07619,0.09499,55.02,2.0
96605,0.86456,0.83288,0.92716,0.94763,0.9684,0.97975,0.95638,0.99199,0.51776,0.00345,0.93437,0.90293,69.27,0.0
37890,0.3071,0.3191,0.32442,0.30028,0.31134,0.32565,0.29294,0.32568,0.04375,0.00031,0.36097,0.3494,37.12,1.0
89552,0.25156,0.28264,0.21331,0.3957,0.95734,0.97504,0.93606,0.99099,0.37003,0.00084,0.76665,0.42294,69.16,0.0
22079,0.57889,0.55975,0.67218,0.72006,0.81225,0.85509,0.77787,0.88529,0.55145,0.37021,0.70578,0.57719,61.34,2.0
168953,0.61678,0.5989,0.58962,0.65984,0.89156,0.92188,0.84573,0.94173,0.451,0.06733,0.10918,0.13079,59.97,2.0
11334,0.21756,0.28229,0.16217,0.34102,1.01816,1.02528,1.00248,1.03169,0.6217,0.02365,0.83191,0.3861,40.11,0.0
91635,0.38895,0.71173,0.70181,0.91964,0.95051,0.97445,0.92006,0.99276,0.27901,0.00052,0.93762,0.78063,65.21,0.0
161944,0.72356,0.6556,0.69826,0.72174,0.76299,0.77953,0.74886,0.78761,0.67606,0.28112,0.14577,0.17189,73.85,2.0
11312,0.49126,0.38032,0.41615,0.44713,0.46388,0.4683,0.46533,0.47195,0.35595,0.05103,0.38181,0.31753,83.07,2.0
157783,0.43059,0.41847,0.40388,0.48716,0.7825,0.84553,0.82111,0.84822,0.49464,0.051,0.16172,0.16713,69.81,2.0
184008,0.76265,0.74931,0.75002,0.80903,1.04073,1.05365,0.98782,1.05575,0.51846,0.08063,0.44735,0.39912,33.25,2.0
74008,0.20094,0.23017,0.16487,0.2847,0.88646,0.95334,0.82661,0.9897,0.04838,0.00033,0.75375,0.3081,50.64,0.0
4646,0.66659,0.6588,0.64508,0.70985,1.05631,1.09002,0.99595,1.11109,0.4045,0.02165,0.60211,0.37397,38.21,2.0
69005,0.23922,0.39253,0.18023,0.55886,0.96713,0.97841,0.9581,0.9908,0.54842,0.00541,0.83363,0.47714,70.28,0.0
196108,0.71309,0.70002,0.69579,0.7551,0.88569,0.93305,0.83135,0.96129,0.40186,0.02117,0.07922,0.0968,54.16,2.0
94003,0.47032,0.63627,0.91516,0.84462,0.90087,0.96055,0.83936,0.99366,0.06056,0.00032,0.93044,0.79237,37.47,0.0
162718,0.84834,0.80309,0.8318,0.84837,0.93314,0.94099,0.89822,0.93843,0.78013,0.18896,0.08416,0.10558,49.02,2.0
174222,0.49233,0.52914,0.47525,0.62806,1.07692,1.0996,1.0315,1.11552,0.36675,0.00206,0.77962,0.4723,34.48,2.0
165183,0.64647,0.62754,0.78158,0.96909,0.99103,1.00536,0.95182,1.01361,0.49926,0.02575,0.09801,0.12029,42.97,2.0
199834,0.5025,0.39203,0.42505,0.5026,0.58288,0.61235,0.54834,0.6322,0.07119,0.0016,0.28098,0.22825,84.82,2.0
19531,0.77584,0.74374,0.78058,0.80903,0.944,1.00693,1.00227,1.01717,0.77581,0.15447,0.74047,0.60053,37.07,2.0
10868,0.46087,0.43441,0.4458,0.42033,0.441,0.46597,0.42314,0.4793,0.06153,0.00035,0.56255,0.43419,41.72,2.0
117087,0.76931,0.75861,0.7467,0.79946,0.91436,0.97112,0.86868,1.01297,0.72385,0.31574,0.13787,0.16386,32.45,2.0
15463,0.83275,0.80246,0.83839,0.86914,0.9927,1.01773,0.95885,1.03531,0.62682,0.06621,0.66404,0.52714,41.89,2.0
188151,0.44698,0.42187,0.55804,0.58013,0.68454,0.75226,0.62752,0.78842,0.03182,0.00072,0.53856,0.26732,68.92,2.0
29127,0.50247,0.52548,0.49552,0.57564,0.932,1.01021,0.85816,1.05659,0.13681,0.00031,0.67776,0.47199,41.5,2.0
50994,0.474,0.62553,0.96548,0.96711,0.98242,0.9924,0.96225,1.00016,0.4997,0.00274,0.95256,0.9241,44.93,0.0
150900,0.76358,0.72305,0.75093,0.75343,0.76306,0.76906,0.75139,0.77368,0.49733,0.03273,0.08721,0.1072,36.01,2.0
58487,0.39232,0.53,0.3348,0.6414,0.86825,0.94076,0.80831,0.98326,0.03729,0.00037,0.81109,0.34371,65.38,0.0
8156,0.4644,0.4522,0.70001,0.74193,0.75418,0.75815,0.74644,0.76297,0.4906,0.01603,0.69097,0.64849,75.55,1.0
16330,0.77937,0.83813,0.97901,0.83142,0.90645,1.00238,0.82686,1.06102,0.14037,0.00028,0.87097,0.62483,37.61,2.0
89380,1.00097,0.93687,0.96209,0.92639,0.95463,0.98262,0.91479,0.99915,0.23,0.00039,0.04388,0.06784,31.69,0.0
199274,0.63527,0.57689,0.62391,0.64234,0.66281,0.68357,0.67419,0.72468,0.4984,0.07958,0.0958,0.11732,74.01,2.0
31127,0.32897,0.3354,0.30879,0.37286,0.66833,0.80526,0.72939,0.86964,0.28635,0.10067,0.56256,0.3183,49.92,2.0
120959,0.38729,0.36996,0.33975,0.46811,0.66346,0.69905,0.64599,0.72129,0.31077,0.1132,0.20289,0.18233,81.77,2.0
121177,0.83331,0.79457,0.81753,0.78361,0.80575,0.82933,0.77088,0.83135,0.40466,0.01513,0.09291,0.1126,50.58,2.0
37338,0.73612,0.70331,0.74715,0.75629,0.76892,0.78066,0.76558,0.78459,0.59898,0.13677,0.6706,0.56699,55.92,2.0
139232,0.8594,0.82671,0.84001,0.87985,1.00206,0.99687,0.96992,0.98436,0.8408,0.25084,0.08074,0.10147,31.72,2.0
98797,0.14494,0.20208,0.31665,0.36197,0.42968,0.50773,0.54068,0.62797,0.16861,0.00047,0.94634,0.7949,38.18,0.0
115135,0.67827,0.66284,0.6553,0.736,0.98896,0.99817,0.95886,1.00516,0.71309,0.34821,0.15283,0.18396,47.3,2.0
42328,0.27924,0.50366,0.2258,0.69513,0.9555,0.97924,0.9217,0.99713,0.26596,0.00039,0.8723,0.42882,56.34,0.0
64370,0.29111,0.37916,0.23901,0.43975,0.84468,0.9308,0.78182,0.97919,0.02289,0.00035,0.53087,0.18454,67.68,0.0
45584,0.50997,0.51309,0.50821,0.55262,0.8734,0.97434,0.80038,1.03645,0.16324,0.00034,0.69871,0.35578,39.76,2.0
23112,0.5189,0.5421,0.48928,0.60771,0.87824,0.92724,0.82762,0.95629,0.09181,0.0004,0.65221,0.41263,53.57,2.0
35189,0.82499,0.79903,0.8248,0.8489,0.9915,1.04988,0.94541,1.0951,0.61401,0.07622,0.77451,0.61809,32.64,2.0
133248,0.74808,0.72054,0.7291,0.75178,0.88303,0.94193,0.82962,0.98254,0.53636,0.0631,0.06876,0.08718,37.63,2.0
53504,0.73043,0.79169,0.9517,0.95436,0.97382,0.98659,0.95254,0.99716,0.44447,0.00126,0.94444,0.91151,56.74,0.0
20582,0.20254,0.26914,0.16096,0.39336,0.93627,0.94615,0.92477,0.95679,0.519,0.00489,0.5677,0.24481,68.68,0.0
178114,0.59598,0.53514,0.57347,0.58161,0.59788,0.60962,0.59006,0.61683,0.31372,0.00486,0.46397,0.35526,72.78,2.0
119612,0.79468,0.73695,0.78408,0.7978,0.80616,0.81693,0.79971,0.82526,0.74143,0.21152,0.09095,0.11264,67.33,2.0
51495,0.23178,0.28923,0.18179,0.3447,0.86999,0.94097,0.81175,0.98297,0.04118,0.00037,0.73087,0.33737,66.63,0.0
7804,0.21124,0.19604,0.23742,0.24266,0.24971,0.25103,0.23564,0.23923,0.10558,0.00067,0.17741,0.15117,45.0,0.0
60110,0.30081,0.40097,0.25423,0.49079,0.903,0.95847,0.84685,0.99113,0.07328,0.0004,0.75655,0.33149,56.08,0.0
199188,0.62178,0.5789,0.59977,0.63875,0.81905,0.84837,0.78432,0.86912,0.51681,0.17768,0.12853,0.15413,69.65,2.0
143649,0.66486,0.69,0.64071,0.75417,0.90074,0.95552,0.83985,0.98969,0.47598,0.04424,0.09462,0.11381,43.45,2.0
26465,0.37015,0.38036,0.34162,0.42017,0.6576,0.74609,0.65422,0.78325,0.20755,0.00776,0.4334,0.27982,55.26,2.0
169784,0.54455,0.46229,0.50314,0.52908,0.55051,0.57491,0.59817,0.6445,0.38477,0.0385,0.36133,0.30134,77.6,2.0
188982,0.70087,0.71104,0.69869,0.81484,0.96936,0.98305,0.9373,0.99175,0.46148,0.01183,0.45681,0.44204,48.09,2.0
173961,0.50305,0.49751,0.48395,0.58024,0.91824,0.9247,0.90654,0.93104,0.58452,0.09339,0.34554,0.28694,61.88,2.0
126458,0.62336,0.6681,0.63517,0.7715,0.88899,0.96094,0.81943,1.00753,0.4849,0.08154,0.05476,0.07031,34.91,2.0
63301,0.16213,0.25386,0.09402,0.31474,0.85548,0.94496,0.81451,0.98545,0.04028,0.00038,0.70553,0.327,63.15,0.0
66380,0.10203,0.07749,0.06573,0.05958,0.0597,0.06005,0.05345,0.05887,0.00933,0.00029,0.04753,0.03577,38.74,0.0
177238,0.45362,0.44961,0.40507,0.48269,0.77471,0.81959,0.72602,0.84704,0.13674,0.03985,0.41848,0.30427,67.46,2.0
142102,0.75525,0.70259,0.75743,0.77735,0.79684,0.81568,0.81486,0.8704,0.56202,0.05057,0.08,0.09934,65.46,2.0
88511,0.20429,0.35556,0.17224,0.42199,0.91626,0.9666,0.86336,0.99442,0.09533,0.00038,0.89922,0.53323,36.93,0.0
196072,0.75811,0.70408,0.73774,0.75981,0.80668,0.82469,0.78253,0.83178,0.63739,0.12068,0.10834,0.13128,67.83,2.0
59983,0.20954,0.2648,0.15619,0.32458,0.94396,0.97694,0.90275,0.9966,0.19181,0.0004,0.46321,0.1961,45.8,0.0
88871,0.29122,0.34388,0.25875,0.43384,0.96548,0.9838,0.93457,0.99763,0.33378,0.00043,0.59666,0.30196,52.24,1.0
35287,0.63071,0.59242,0.61879,0.65545,0.87825,0.88751,0.86454,0.89563,0.49358,0.01344,0.63436,0.52849,60.72,2.0
31023,0.55492,0.43841,0.46914,0.51734,0.54367,0.5584,0.5342,0.56658,0.40663,0.09105,0.37687,0.31169,82.89,2.0
172478,0.80631,0.75845,0.79703,0.81068,0.82053,0.82728,0.81764,0.83272,0.6105,0.10304,0.662,0.5725,54.81,2.0
65535,0.31802,0.45802,0.2746,0.59679,0.92575,0.96918,0.87444,0.99501,0.12247,0.00027,0.7862,0.32528,39.34,0.0
108027,0.72106,0.70421,0.70197,0.75622,0.94041,0.96393,0.88252,0.97336,0.39174,0.00475,0.05598,0.07096,45.21,2.0
175609,0.70301,0.66764,0.68009,0.67077,0.83006,0.89262,0.77274,0.92482,0.21816,0.0005,0.47954,0.3273,54.03,2.0
95441,0.39706,0.42584,0.3831,0.50156,0.86773,0.94431,0.80405,0.98613,0.03172,0.00027,0.91623,0.73273,53.15,0.0
147552,0.32964,0.34989,0.29649,0.43582,0.9666,0.99967,0.91588,1.02219,0.28509,0.03119,0.35434,0.21062,45.31,2.0
20193,0.8095,0.72742,0.77475,0.78849,0.80057,0.80671,0.78759,0.81127,0.48949,0.0478,0.52277,0.3754,67.57,2.0
14338,0.34805,0.38311,0.31812,0.48492,0.99172,1.00609,0.96649,1.01759,0.40615,0.00075,0.7455,0.33484,44.89,2.0
54938,0.33949,0.44588,0.93442,0.82141,0.88401,0.95371,0.82036,0.991,0.04224,0.00027,0.92617,0.61632,35.18,0.0
110899,0.59175,0.61569,0.60394,0.81113,0.92378,0.92798,0.91025,0.93197,0.67752,0.19818,0.11802,0.14281,62.93,2.0
36622,0.51119,0.52609,0.47227,0.54223,0.80959,0.88733,0.74592,0.92822,0.05199,0.0003,0.5941,0.27762,55.78,2.0
38255,0.35838,0.49446,0.34113,0.62756,1.05789,1.07237,1.02918,1.08472,0.50428,0.03214,0.69904,0.39922,38.12,2.0
123906,0.65403,0.66511,0.7252,0.74336,0.75322,0.75395,0.73621,0.75116,0.49387,0.0166,0.0716,0.08722,77.73,2.0
189061,0.75699,0.70666,0.74377,0.76498,0.77292,0.7769,0.78167,0.78585,0.7768,0.37719,0.15918,0.18982,64.9,2.0
49888,0.37312,0.35448,0.315,0.33928,0.69917,0.78031,0.63808,0.82257,0.01338,0.0004,0.58193,0.27309,66.78,2.0
8778,0.50475,0.48349,0.62133,0.64402,0.69516,0.72004,0.66179,0.73614,0.25109,0.00704,0.44304,0.27672,72.4,2.0
140204,0.59891,0.60908,0.57178,0.67659,1.01067,1.03058,0.95869,1.04473,0.59882,0.27493,0.13662,0.16042,32.69,2.0
160794,0.85091,0.81705,0.85574,0.8605,0.87342,0.88289,0.86538,0.89018,0.66424,0.164,0.73201,0.60902,39.99,2.0
84303,0.48247,0.53284,0.76319,0.69804,0.79475,0.88146,0.74267,0.91825,0.02718,0.00032,0.83064,0.58741,54.75,1.0
69169,0.36967,0.31876,0.45663,0.5253,0.59063,0.65632,0.7063,0.79241,0.37086,0.00228,0.87359,0.81042,83.42,0.0
114946,0.56856,0.55555,0.54797,0.60541,0.96345,0.97895,0.91817,0.98665,0.40676,0.00522,0.05109,0.06485,47.8,2.0
125557,0.53165,0.48795,0.50647,0.55368,0.76444,0.8286,0.79635,0.83733,0.55426,0.15982,0.1065,0.12837,73.11,2.0
52168,0.29287,0.33759,0.25419,0.40217,0.91347,0.96169,0.86365,0.99115,0.10213,0.00044,0.5828,0.27254,59.26,0.0
147060,1.01082,0.9422,0.98591,0.96257,0.98599,1.00264,0.94085,1.01346,0.73506,0.30084,0.11681,0.14355,39.9,2.0
90041,0.24725,0.34887,0.20819,0.45169,0.92404,0.96953,0.87261,0.99551,0.11155,0.00028,0.8987,0.38893,33.92,0.0
31734,0.59159,0.58387,0.58444,0.64516,0.92921,0.96556,0.88112,0.99209,0.45127,0.04639,0.69302,0.50699,48.45,2.0
120698,0.68244,0.63691,0.65699,0.71571,0.78017,0.80668,0.75208,0.82093,0.58059,0.14155,0.08615,0.10637,71.6,2.0
35687,0.44562,0.52487,0.4318,0.64385,0.94429,1.00805,0.8803,1.04727,0.09902,0.00029,0.91398,0.54098,43.12,2.0
166643,0.83001,0.77833,0.80905,0.82525,0.849,0.85667,0.82098,0.85344,0.63041,0.1045,0.10631,0.12922,59.88,2.0
169053,0.77144,0.71267,0.74935,0.74764,0.81372,0.84721,0.77261,0.86493,0.39507,0.00502,0.06824,0.08489,67.11,2.0
154591,0.76505,0.72371,0.74396,0.75735,0.876,0.91507,0.82834,0.9367,0.52441,0.03435,0.07636,0.09561,51.53,2.0
24033,0.50751,0.50984,0.48343,0.59616,0.8667,0.88446,0.83728,0.89821,0.28748,0.00067,0.59652,0.47182,60.39,2.0
144208,0.3946,0.35702,0.34352,0.51768,0.68628,0.69617,0.67757,0.70624,0.35092,0.00424,0.25042,0.22809,83.47,2.0
38811,0.39807,0.4839,0.51679,0.59083,0.62884,0.67002,0.5874,0.69241,0.05712,0.00088,0.54738,0.2984,75.71,2.0
188502,0.81797,0.77263,0.80004,0.8183,0.95524,0.96135,0.91416,0.95856,0.69715,0.12951,0.08388,0.10472,46.66,2.0
49924,0.68197,0.65213,0.69327,0.70741,0.72145,0.73704,0.73176,0.75836,0.60074,0.22956,0.61312,0.45882,47.56,2.0
54733,0.30578,0.48169,0.28266,0.74913,0.99414,0.99681,0.99387,1.00014,0.86338,0.28067,0.96725,0.56038,47.14,0.0
36087,0.41593,0.42136,0.38288,0.44972,0.78209,0.86487,0.71438,0.91042,0.04343,0.00035,0.50817,0.26644,58.11,2.0
87931,0.26104,0.31869,0.23279,0.44678,0.95259,0.97401,0.92531,0.99158,0.30462,0.00063,0.84153,0.40212,66.85,0.0
16968,0.34612,0.39314,0.29419,0.44328,0.74877,0.80188,0.69885,0.83173,0.04774,0.00034,0.47878,0.21426,65.44,2.0
15555,0.26859,0.30614,0.23762,0.38542,0.97264,0.99017,0.94175,1.00365,0.33957,0.00068,0.66184,0.36383,47.21,1.0
131120,0.96385,0.89318,0.9305,0.8856,0.91015,0.93757,0.86288,0.95029,0.57387,0.07576,0.08787,0.10719,52.1,2.0
199474,0.61437,0.56494,0.59141,0.62152,0.76464,0.80886,0.73345,0.8372,0.42619,0.08607,0.28141,0.23804,71.14,2.0
139424,0.55231,0.52816,0.53219,0.58891,0.93844,0.94164,0.93349,0.94526,0.76785,0.33887,0.16652,0.19252,61.85,2.0
199918,0.7818,0.72876,0.7624,0.77341,0.81725,0.8284,0.78889,0.82755,0.5664,0.06499,0.27929,0.2505,59.29,2.0
65800,0.90648,0.83356,0.91924,0.94217,0.96403,0.97649,0.95468,0.98999,0.52732,0.00419,0.49024,0.60136,70.72,0.0
12512,0.47689,0.49374,0.45887,0.5813,0.91683,0.92064,0.91706,0.92307,0.77057,0.2376,0.51748,0.29798,57.52,2.0
48558,0.35148,0.29608,0.29132,0.33321,0.51815,0.56048,0.49184,0.58432,0.17002,0.00443,0.40357,0.26444,81.39,2.0
150721,0.6053,0.58058,0.57016,0.54875,0.85548,0.96541,0.77313,1.02862,0.23242,0.02817,0.11755,0.12682,33.21,2.0
39212,0.52329,0.50659,0.49092,0.58108,0.73978,0.75834,0.71732,0.76958,0.3786,0.02898,0.44237,0.28272,70.03,2.0
186801,0.46814,0.43695,0.45147,0.46024,0.46608,0.47368,0.47236,0.47791,0.40646,0.26253,0.37677,0.3221,50.64,2.0
31661,0.58476,0.63302,0.56982,0.67282,0.91377,1.01431,0.84223,1.08315,0.42766,0.07331,0.80711,0.56942,32.58,2.0
104807,0.46726,0.40528,0.42208,0.4754,0.72375,0.73825,0.69721,0.74926,0.21459,0.00121,0.08095,0.09211,80.01,2.0
160903,0.55759,0.54351,0.52903,0.61253,0.71779,0.77707,0.66961,0.81224,0.26027,0.008,0.41846,0.38908,65.86,2.0
69468,0.40278,0.42106,0.39341,0.58352,0.95861,0.97734,0.93129,0.99338,0.32895,0.00065,0.93601,0.88992,65.59,0.0
64310,0.24032,0.36323,0.19345,0.50817,0.99026,0.99581,0.9753,1.00108,0.60461,0.01043,0.5666,0.24463,39.03,0.0
98039,0.27238,0.42825,0.2178,0.60363,0.96706,0.98701,0.93399,0.99977,0.31589,0.0004,0.64104,0.28339,37.6,0.0
161236,0.88684,0.86011,0.87142,0.91112,0.92534,0.95114,0.89124,0.96285,0.80964,0.20562,0.07008,0.08887,31.73,2.0
126266,0.84349,0.79912,0.82543,0.84356,0.89659,0.91339,0.86356,0.91682,0.73964,0.15485,0.09835,0.121,47.57,2.0
24892,0.38497,0.46349,0.34872,0.62492,1.02343,1.02955,1.02094,1.03671,0.75837,0.06244,0.63834,0.32724,43.15,2.0
172461,0.58451,0.56036,0.56702,0.61563,1.02153,1.02296,1.01152,1.02284,0.76074,0.03858,0.07971,0.09888,41.63,2.0
54475,0.2617,0.43828,0.23678,0.64607,0.92449,0.97028,0.87196,0.99604,0.10857,0.00037,0.9267,0.37097,34.82,0.0
35924,0.45216,0.41126,0.44311,0.4483,0.45956,0.46702,0.45001,0.46725,0.20766,0.00168,0.36285,0.25451,63.94,2.0
155101,0.68653,0.64914,0.6766,0.69198,0.7006,0.7078,0.71118,0.72234,0.60884,0.08426,0.08629,0.10779,38.41,2.0
121596,0.44111,0.35502,0.37944,0.38521,0.5978,0.65809,0.54967,0.69141,0.02202,0.00097,0.07029,0.07014,83.39,2.0
147946,0.32866,0.41947,0.29717,0.60416,0.97473,0.97896,0.97296,0.98398,0.77762,0.13183,0.44824,0.28674,57.21,1.0
57045,0.21429,0.21345,0.26397,0.26768,0.31604,0.37992,0.40049,0.51917,0.05069,0.00029,0.93097,0.79961,45.36,0.0
53038,0.24937,0.31919,0.21443,0.47844,0.97792,0.98842,0.95698,0.998,0.47074,0.00168,0.94763,0.78915,54.16,0.0
103105,0.84525,0.80176,0.82656,0.84211,0.89216,0.91308,0.85795,0.92202,0.66844,0.13183,0.10679,0.12812,47.67,2.0
141909,0.71424,0.70578,0.6999,0.85617,0.97064,0.97153,0.93281,0.96583,0.62056,0.04434,0.0514,0.06573,46.07,2.0
127320,0.93947,0.8641,0.89083,0.79514,0.84798,0.91357,0.7874,0.95409,0.27477,0.00871,0.08982,0.1114,57.11,2.0
58228,0.29464,0.40995,0.26183,0.58185,0.99325,0.99794,0.98062,1.00196,0.65464,0.02576,0.96101,0.58803,32.91,0.0
156860,0.92572,0.85107,0.88548,0.83716,0.86675,0.90294,0.8295,0.92664,0.64683,0.1797,0.08905,0.1113,59.85,2.0
35837,0.28149,0.26649,0.26881,0.23963,0.25852,0.28572,0.24812,0.29535,0.01496,0.00029,0.33394,0.24402,48.18,1.0
45467,0.55095,0.52594,0.54699,0.60797,0.90293,0.91215,0.88641,0.92023,0.55172,0.06977,0.67664,0.5301,58.1,2.0
139214,0.3072,0.47653,0.30735,0.70559,0.95364,0.97994,0.9178,0.99779,0.2623,0.00051,0.61356,0.29722,52.07,0.0
83472,0.51613,0.51083,0.7393,0.79664,0.8562,0.87843,0.83017,0.87365,0.31901,0.00096,0.80266,0.68791,76.16,0.0
6721,0.46017,0.46167,0.4774,0.5122,0.59356,0.65966,0.62657,0.73898,0.23601,0.02172,0.86152,0.52075,46.22,2.0
162425,0.86061,0.8191,0.84254,0.85151,0.90388,0.93155,0.87183,0.94843,0.6974,0.18454,0.10929,0.13415,40.72,2.0
17032,0.55189,0.48621,0.5064,0.5237,0.67386,0.70043,0.64444,0.716,0.2334,0.00108,0.44088,0.3291,73.99,2.0
157445,0.65941,0.63336,0.63351,0.62124,0.92147,0.98385,0.85646,1.01661,0.07642,0.00037,0.16491,0.17103,42.88,2.0
175802,0.65307,0.64733,0.62792,0.69273,0.91513,0.96792,0.84824,1.00062,0.38268,0.02274,0.08454,0.10391,41.53,2.0
89100,0.98723,0.92337,0.95864,0.93825,0.96488,0.98462,0.92974,0.99862,0.29497,0.00043,0.04393,0.06909,44.19,2.0
20633,0.62524,0.70968,0.61152,0.78667,0.99395,1.05401,0.92673,1.09454,0.33822,0.01279,0.68493,0.45793,35.17,2.0
187151,0.73406,0.71882,0.72882,0.79783,0.91397,0.9564,0.86364,0.98111,0.23707,0.00825,0.33962,0.30939,52.24,2.0
70557,0.28155,0.38956,0.21634,0.55172,0.93069,0.96387,0.89641,0.98841,0.19437,0.00085,0.85783,0.39809,71.7,0.0
88582,0.25234,0.36503,0.1762,0.45851,0.8406,0.91884,0.78846,0.97009,0.03343,0.00066,0.78751,0.37072,77.8,0.0
75751,0.14533,0.22643,0.1052,0.28294,0.80151,0.91926,0.80924,0.9432,0.07223,0.00029,0.5873,0.27023,43.65,0.0
109065,0.65399,0.64444,0.6294,0.72777,0.93337,0.94916,0.8936,0.9598,0.59618,0.15009,0.10762,0.12931,55.88,2.0
104686,0.59662,0.55501,0.60733,0.61577,0.64047,0.66771,0.65341,0.71813,0.40166,0.02749,0.08784,0.10894,69.25,2.0
142084,0.86085,0.82446,0.83873,0.84461,0.89911,0.92912,0.85144,0.94209,0.51618,0.02101,0.05975,0.07598,32.82,2.0
71321,0.45979,0.48105,0.71488,0.66817,0.76528,0.84854,0.70431,0.84536,0.02743,0.00034,0.55592,0.38023,59.27,2.0
154951,0.58542,0.63216,0.7729,0.81528,0.83544,0.84446,0.83784,0.85542,0.60314,0.04392,0.65278,0.67289,80.55,0.0
107461,0.55942,0.46973,0.51519,0.55979,0.68349,0.69966,0.67008,0.71036,0.50885,0.13833,0.13927,0.15623,81.71,2.0
109153,0.72999,0.7171,0.75042,0.69085,0.72345,0.76384,0.67639,0.76967,0.3937,0.07083,0.06871,0.08838,39.87,2.0
77239,0.26113,0.41987,0.69886,0.77255,0.87789,0.97695,0.9262,0.99388,0.30888,0.00045,0.93758,0.88873,62.29,0.0
156220,0.97811,0.90838,0.92681,0.81372,0.86905,0.94872,0.80654,1.00161,0.41847,0.08991,0.45443,0.3468,45.14,2.0
121962,0.39323,0.3225,0.36745,0.37986,0.39333,0.39932,0.38064,0.39991,0.15528,0.00128,0.12198,0.13347,81.13,2.0
9320,0.82967,0.78728,0.82181,0.7817,0.81585,0.85055,0.78095,0.87272,0.18801,0.00029,0.72328,0.55838,46.45,2.0
91091,0.4613,0.44618,0.46356,0.44612,0.4621,0.47918,0.44114,0.47515,0.09958,0.00041,0.42888,0.35187,33.71,2.0
22428,0.52701,0.50669,0.487,0.52744,0.69713,0.7592,0.64683,0.79498,0.1125,0.00042,0.48961,0.27891,68.63,2.0
59031,0.39398,0.64286,0.35218,0.80295,0.92567,0.96686,0.87528,0.99335,0.12242,0.00035,0.93361,0.58526,53.87,0.0
24397,0.65658,0.61821,0.6558,0.669,0.68286,0.69589,0.69284,0.72066,0.51423,0.08252,0.68788,0.56201,58.83,2.0
128949,0.61391,0.5878,0.61971,0.67565,0.76589,0.81286,0.7276,0.84184,0.40562,0.02759,0.07917,0.09805,71.27,2.0
12075,0.48052,0.5734,0.48222,0.70234,0.972,1.03379,0.91266,1.0687,0.1077,0.00037,0.63297,0.31082,45.79,2.0
191369,0.41328,0.52152,0.38642,0.59618,0.89061,0.97541,0.8138,1.02881,0.18541,0.03165,0.51392,0.36289,43.4,2.0
49984,0.24867,0.33208,0.20845,0.40979,0.86411,0.94533,0.79947,0.98937,0.02688,0.00027,0.91714,0.57054,52.73,0.0
51587,0.275,0.25724,0.18036,0.30555,0.69474,0.83637,0.63639,0.9254,0.01307,0.00124,0.74512,0.24925,84.26,0.0
77890,0.24279,0.35334,0.20287,0.53672,0.96658,0.98391,0.94351,0.99637,0.39134,0.0007,0.66936,0.2415,56.39,0.0
186819,0.83322,0.79408,0.81685,0.84951,0.96087,0.96088,0.93021,0.9553,0.8381,0.30648,0.11139,0.13519,49.82,2.0
198866,0.77495,0.72529,0.76207,0.77619,0.78084,0.78163,0.77709,0.7804,0.71289,0.19159,0.10905,0.1272,61.52,2.0
114360,0.93696,0.8623,0.88686,0.80186,0.84631,0.90206,0.79122,0.93697,0.38661,0.01943,0.0873,0.10612,57.04,2.0
59088,0.34021,0.47128,0.84836,0.95066,0.98374,0.99347,0.96017,1.0009,0.47001,0.00155,0.95364,0.92497,32.56,0.0
8397,0.4187,0.44474,0.41001,0.66763,0.67934,0.68321,0.66676,0.68699,0.38135,0.00512,0.45644,0.32583,76.67,2.0
138563,0.23687,0.29272,0.97345,0.94305,0.97439,1.00127,0.92932,1.02009,0.27058,0.00395,0.44205,0.20935,43.77,0.0
21895,0.37212,0.36598,0.4532,0.4947,0.53404,0.57632,0.6266,0.673,0.5752,0.07085,0.79039,0.67408,61.21,2.0
25296,0.63431,0.58548,0.61004,0.63351,0.73488,0.77249,0.70782,0.79899,0.41156,0.02173,0.50731,0.38296,67.67,2.0
174904,0.86152,0.82095,0.84092,0.85245,0.90671,0.93597,0.86152,0.94833,0.61528,0.04775,0.05746,0.07346,37.2,2.0
161938,0.63519,0.61418,0.61665,0.67139,0.86741,0.91446,0.82421,0.94465,0.53464,0.12128,0.12797,0.14153,59.01,2.0
120159,0.57503,0.64584,0.54977,0.79045,1.00353,1.00645,0.98359,1.00738,0.63324,0.03493,0.06252,0.08004,44.74,2.0
199899,0.56173,0.57554,0.54306,0.69946,1.04268,1.07283,0.99122,1.09388,0.3503,0.0053,0.49234,0.32185,34.43,2.0
63905,0.27761,0.32139,0.22399,0.5238,0.93683,0.95759,0.92707,0.98,0.38722,0.0013,0.90739,0.60048,78.41,0.0
